Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,ESI-1,ESI-2,ESI-3,ESI-4,LDI-1,LDI-2,LDI-3,LDI-4,APCI-1,APCI-2,APCI-3,APCI-4,APPI-1,APPI-2,APPI-3,APPI-4
409.1140233,19,22,10,0,0,0,0,0,CHO,Lignin,410.1212997,-0.006817325,3,17927434,8492472,15212163,10874809,4502272,6618880,6542412,6884349,13200042,7988893,27253532,5508187,6771357,12828758,5751863,7556487
409.11597,0,0,0,0,0,0,0,0,,None,410.1232465,0,4,0,0,0,0,0,4349697,0,0,0,0,0,0,0,0,0,0
409.12333,30,18,2,0,0,0,0,0,CHO,ConHC,410.1306065,0.178857951,3,0,0,0,0,0,4044547,0,0,0,0,0,0,0,0,0,0
409.1292813,23,22,7,0,0,0,0,0,CHO,Lignin,410.1365577,-0.011352268,2,0,0,0,0,10703621,18804486,15944786,17398786,18725552,4682401,14813985,4306014,0,0,0,0
409.1351986,16,26,12,0,0,0,0,0,CHO,Carb,410.142475,-0.118833117,3,0,4142524,4365960,4323261,0,3052296,0,0,0,0,3314467,0,0,5269594,0,2964874
409.1445033,27,22,4,0,0,0,0,0,CHO,Lignin,410.1517798,0.071667095,3,0,0,0,0,0,11341579,6118489,8641543,0,0,0,0,0,0,0,0
409.1504175,20,26,9,0,0,0,0,0,CHO,Lignin,410.157694,-0.02811938,2,6180114,2621887,5457547,3078080,2620173,8236814,5340251,5960713,6757047,4474534,9812775,0,0,3806301,0,0
409.1656425,24,26,6,0,0,0,0,0,CHO,Lignin,410.172919,0.047785505,1,0,0,0,0,2559762,12869396,7361634,9919502,0,0,0,0,0,0,0,0
409.180895,28,26,3,0,0,0,0,0,CHO,UnsatHC,410.1881715,0.056642345,2,0,0,0,0,0,3926810,0,2804755,0,0,0,0,0,0,0,0
409.19016,18,34,8,0,0,1,0,0,CHOS,Protein,410.1974365,0.005585896,2,3512603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409.20193,25,30,5,0,0,0,0,0,CHO,Lignin,410.2092065,0.286699124,1,0,0,0,0,0,3078946,0,0,0,0,0,0,0,0,0,0
409.33235,25,46,4,0,0,0,0,0,CHO,Lipid,410.3396265,-0.040215175,1,0,0,0,0,0,0,0,0,0,0,3348319,2790027,0,0,0,0
409.4051025,27,54,2,0,0,0,0,0,CHO,Lipid,410.412379,0.004899267,1,0,0,0,0,0,0,0,0,5446412,7063264,9546613,8572060,0,0,0,0
410.02337,19,10,10,0,1,0,0,0,CHO,ConHC,411.0306465,0.255243547,3,0,0,0,0,3435587,0,0,0,0,0,0,0,0,0,0,0
410.0279,0,0,0,0,0,0,0,0,,None,411.0351765,0,3,0,0,0,0,3907653,0,0,0,0,0,0,0,0,0,0,0
410.04339,10,21,12,1,0,2,0,0,CHONS,Other,411.0506665,-0.36477834,4,0,0,0,0,2593866,0,0,0,0,0,0,0,0,0,0,0
410.05985,20,14,9,0,1,0,0,0,CHO,ConHC,411.0671265,0.025346761,2,0,0,0,0,3384400,0,0,0,0,0,0,0,0,0,0,0
410.064365,28,13,1,1,0,1,0,0,CHONS,ConHC,411.0716415,0.348522509,4,0,0,0,0,6044754,0,2795988,0,3934185,0,2838591,0,0,0,0,0
410.07957,11,25,11,1,0,2,0,0,CHONS,Other,411.0868465,0.135163459,2,0,0,0,0,4118615,3447927,3064282,2891078,0,0,0,0,0,0,0,0
410.08112,17,18,11,0,1,0,0,0,CHO,Lignin,411.0883965,-0.316740101,2,2652655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410.0855,25,17,3,1,0,1,0,0,CHONS,ConHC,411.0927765,0.33481571,4,0,0,0,0,0,0,0,0,6114288,0,6362181,0,0,0,0,0
410.096275,21,18,8,0,1,0,0,0,CHO,Lignin,411.1035515,-0.070723009,3,0,0,0,0,4109405,0,3100129,0,2655220,0,2881608,0,0,0,0,0
410.10071,0,0,0,0,0,0,0,0,,None,411.1079865,0,3,0,0,0,0,5516383,0,4546019,2683213,7959542,0,8842313,2570041,0,0,0,0
410.111525,25,18,5,0,1,0,0,0,CHO,ConHC,411.1188015,-0.055800854,3,0,0,0,0,0,3087491,0,3137873,0,0,0,0,0,0,0,0
410.115965,0,0,0,0,0,0,0,0,,None,411.1232415,0,1,0,0,0,0,2651236,5509253,3117545,4664658,0,0,0,0,0,0,0,0
410.117325,18,22,10,0,1,0,0,0,CHO,Lignin,411.1246015,0.122342764,2,3215863,0,0,0,0,0,0,0,2985979,0,6065231,0,0,2739484,0,0
410.1218375,26,21,2,1,0,1,0,0,CHONS,UnsatHC,411.129114,0.451553086,2,0,0,0,0,0,0,0,0,4887549,3832709,11537488,2841917,0,0,0,0
410.12462,22,21,7,1,0,0,0,0,CHON,Lignin,411.1318965,-0.229689987,2,0,0,0,0,0,0,0,0,2671614,0,0,0,0,0,0,0
410.1326617,22,22,7,0,1,0,0,0,CHO,Lignin,411.1399381,-0.073539065,2,0,0,0,0,2833514,4761740,4220400,4122968,4549632,0,2988115,0,0,0,0,0
410.13711,0,0,0,0,0,0,0,0,,None,411.1443865,0,2,0,0,0,0,0,3511437,3689970,4063577,2779138,0,3041365,0,0,0,0,0
410.14794,26,22,4,0,1,0,0,0,CHO,Lignin,411.1552165,-0.127529648,2,0,0,0,0,0,3608722,0,0,0,0,0,0,0,0,0,0
410.15241,0,0,0,0,0,0,0,0,,None,411.1596865,0,0,0,0,0,0,0,3455123,2516472,2768222,0,0,0,0,0,0,0,0
410.15811,0,0,0,0,0,0,0,0,,None,411.1653865,0,1,0,0,0,0,0,0,0,0,0,0,2735195,0,0,0,0,0
410.168995,23,26,6,0,1,0,0,0,CHO,Lignin,411.1762715,0.053354538,3,0,0,0,0,0,3057818,0,2566500,0,0,0,0,0,0,0,0
410.40852,26,54,2,0,1,0,0,0,CHO,Lipid,411.4157965,-0.147421369,0,0,0,0,0,0,0,0,0,0,2533320,2674856,2942334,0,0,0,0
410.9993375,19,8,11,0,0,0,0,0,CHO,ConHC,412.006614,0.114398698,3,6811339,0,3129365,0,3439007,0,0,0,0,0,0,0,0,0,5703262,0
411.035782,20,12,10,0,0,0,0,0,CHO,ConHC,412.0430585,-0.02878505,3,2962131,0,0,0,17749420,0,5470054,0,4042033,0,0,0,0,0,7011945,0
411.04847,28,12,2,0,0,1,0,0,CHOS,ConHC,412.0557465,0.130692316,6,0,0,0,0,0,0,2627947,0,0,0,0,0,0,0,0,0
411.0509167,24,12,7,0,0,0,0,0,CHO,ConHC,412.0581931,0.265997267,4,0,0,0,0,7157170,0,3182444,2969233,0,0,0,0,0,0,0,0
411.0568467,17,16,12,0,0,0,0,0,CHO,Tannin,412.0641231,0.128245218,4,9043672,0,3387426,0,0,0,0,0,0,0,0,0,0,0,4603503,0
411.0721478,21,16,9,0,0,0,0,0,CHO,ConHC,412.0794242,0.019093024,2,2923228,0,2568229,0,16422329,3328506,7384949,3501720,6194493,0,6301044,0,0,0,4300403,0
411.07559,18,20,9,0,0,1,0,0,CHOS,Lignin,412.0828665,-0.154182533,4,3031773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411.08513,0,0,0,0,0,0,0,0,,None,412.0924065,0,2,0,0,0,0,0,4903423,3948411,4171421,0,0,0,0,0,0,0,0
411.087405,25,16,6,0,0,0,0,0,CHO,ConHC,412.0946815,0.01645088,3,0,0,0,0,9049535,7651840,8109948,8973981,0,0,0,0,0,0,0,0
411.09077,22,20,6,0,0,1,0,0,CHOS,Lignin,412.0980465,0.030569715,2,0,0,0,0,0,2828289,0,0,0,0,0,0,0,0,0,0
411.0933211,18,20,11,0,0,0,0,0,CHO,Lignin,412.1005975,-0.087469094,4,30461664,7268174,19394602,9810256,5750209,0,3485566,0,11840836,3470438,14884218,2883099,7420912,7549407,12318329,3414699
411.10265,29,16,3,0,0,0,0,0,CHO,ConHC,412.1099265,0.043466606,3,0,0,0,0,0,3674629,0,3384995,0,0,0,0,0,0,0,0
411.103595,0,0,0,0,0,0,0,0,,None,412.1108715,0,2,0,0,0,0,0,0,0,0,5469512,0,3682686,0,0,0,0,0
411.10616,26,20,3,0,0,1,0,0,CHOS,ConHC,412.1134365,-0.294260195,6,0,0,0,0,0,6763015,0,3903140,0,0,0,0,0,0,0,0
411.1085573,22,20,8,0,0,0,0,0,CHO,Lignin,412.1158337,-0.03907936,3,4579045,0,3446829,0,16065990,12476936,15470468,11693733,67853640,8824938,37887360,7679518,3127282,6269410,8865406,2999981
411.1144215,15,24,13,0,0,0,0,0,CHO,Carb,412.121698,-0.017294313,4,2589926,4859730,7946286,5443924,3913160,0,2606471,0,0,0,3887489,0,5000179,10179042,3249792,7055022
411.12132,0,0,0,0,0,0,0,0,,None,412.1285965,0,4,0,0,0,0,0,0,0,3300009,0,0,0,0,0,0,0,0
411.12189,0,0,0,0,0,0,0,0,,None,412.1291665,0,3,0,0,0,0,0,4803597,0,0,0,0,0,0,0,0,0,0
411.123795,26,20,5,0,0,0,0,0,CHO,ConHC,412.1310715,0.005545857,2,0,0,0,0,4174284,14651918,9269131,12861098,0,0,0,0,0,0,0,0
411.1296739,19,24,10,0,0,0,0,0,CHO,Lignin,412.1369503,-0.008120865,3,7325418,6539093,9162801,6275416,0,7326224,5484429,6379180,5424465,6850671,18374022,4186659,4553718,9286118,0,5646000
411.138905,30,20,2,0,0,0,0,0,CHO,ConHC,412.1461815,0.360113296,3,0,0,0,0,0,4336148,0,2748079,0,0,0,0,0,0,0,0
411.1448863,23,24,7,0,0,0,0,0,CHO,Lignin,412.1521627,0.098041994,2,0,0,0,0,7769555,21180950,15163283,15363761,11484502,3130482,10960266,3737126,0,0,0,0
411.1601567,27,24,4,0,0,0,0,0,CHO,Lignin,412.1674331,0.06338505,3,0,0,0,0,0,9904668,5205914,6397623,0,0,0,0,0,0,0,0
411.1660667,20,28,9,0,0,0,0,0,CHO,Lignin,412.1733431,-0.025804305,2,0,0,0,0,0,4207134,0,2742968,0,0,3046801,0,0,0,0,0
411.18127,24,28,6,0,0,0,0,0,CHO,Lignin,412.1885465,0.102294254,1,0,0,0,0,0,6758948,4707235,4861630,0,0,0,0,0,0,0,0
411.19654,28,28,3,0,0,0,0,0,CHO,UnsatHC,412.2038165,0.068651038,2,0,0,0,0,0,2699818,0,0,0,0,0,0,0,0,0,0
411.3479725,25,48,4,0,0,0,0,0,CHO,Lipid,412.355249,0.026827159,1,0,0,0,0,0,0,0,0,13856154,22735010,25206216,25992788,0,0,0,0
412.03905,19,12,10,0,1,0,0,0,CHO,ConHC,413.0463265,0.181522302,3,0,0,0,0,3868435,0,0,0,0,0,0,0,0,0,0,0
412.04359,27,11,2,1,0,1,0,0,CHONS,ConHC,413.0508665,0.442622531,3,0,0,0,0,3300116,0,0,0,3857031,0,0,0,0,0,3005331,0
412.05886,10,23,12,1,0,2,0,0,CHONS,Other,413.0661365,0.072922511,3,0,0,0,0,5187354,0,0,0,0,0,0,0,0,0,0,0
412.07553,20,16,9,0,1,0,0,0,CHO,ConHC,413.0828065,-0.047246169,2,0,0,0,0,3296032,0,0,0,0,0,0,0,0,0,0,0
412.080014,28,15,1,1,0,1,0,0,CHONS,ConHC,413.0872905,0.349398114,4,0,0,0,0,4622113,0,2860825,0,5916307,0,5562027,0,0,0,2530718,0
412.09031,0,0,0,0,0,0,0,0,,None,413.0975865,0,4,0,0,0,0,0,2633607,0,0,0,0,0,0,0,0,0,0
412.0909,24,16,6,0,1,0,0,0,CHO,ConHC,413.0981765,-0.322884214,1,0,0,0,0,0,0,0,3151861,0,0,0,0,0,0,0,0
412.0951825,0,0,0,0,0,0,0,0,,None,413.102459,0,1,0,0,0,0,4004647,3540873,5300511,5621750,0,0,0,0,0,0,0,0
412.096586,17,20,11,0,1,0,0,0,CHO,Lignin,413.1038625,0.1303692,2,6025172,0,4256002,0,0,0,0,0,3020441,0,2987696,0,0,0,3186595,0
412.1011533,25,19,3,1,0,1,0,0,CHONS,ConHC,413.1084298,0.325268566,3,0,0,0,0,0,0,0,0,10739354,0,13508274,0,0,0,4023204,0
412.11049,15,27,8,1,0,2,0,0,CHONS,Protein,413.1177665,0.101089383,1,0,0,0,0,0,3626895,0,0,0,0,0,0,0,0,0,0
412.1118829,21,20,8,0,1,0,0,0,CHO,Lignin,413.1191593,0.031788836,2,0,0,0,0,3373869,0,3046694,3225596,15744670,3065172,8560309,0,0,0,2600871,0
412.1163325,0,0,0,0,0,0,0,0,,None,413.123609,0,2,0,0,0,0,3409710,3525521,4462888,2790397,10137247,3140949,9588406,2634502,0,0,0,0
412.11777,14,24,13,0,1,0,0,0,CHO,Carb,413.1250465,-0.001867183,0,0,0,2590982,0,0,0,0,0,0,0,0,0,0,0,0,0
412.1269967,25,20,5,0,1,0,0,0,CHO,ConHC,413.1342731,0.376286267,4,0,0,0,0,0,4206485,3501356,3930113,0,0,0,0,0,0,0,0
412.13151,0,0,0,0,0,0,0,0,,None,413.1387865,0,1,0,0,0,0,0,5426071,3211566,4649987,0,0,0,0,0,0,0,0
412.13319,18,24,10,0,1,0,0,0,CHO,Lignin,413.1404665,-0.398502915,2,0,0,0,0,0,0,0,0,0,0,3784380,0,0,0,0,0
412.13753,26,23,2,1,0,1,0,0,CHONS,UnsatHC,413.1448065,0.346635896,3,0,0,0,0,0,0,0,0,0,3297626,7691965,0,0,0,0,0
412.14824,22,24,7,0,1,0,0,0,CHO,Lignin,413.1555165,0.100436805,3,0,0,0,0,0,5282718,3232053,4594696,0,0,0,0,0,0,0,0
412.152685,0,0,0,0,0,0,0,0,,None,413.1599615,0,1,0,0,0,0,0,3402655,0,2822154,0,0,0,0,0,0,0,0
412.163555,26,24,4,0,1,0,0,0,CHO,Lignin,413.1708315,-0.0420414,2,0,0,0,0,0,2593699,0,2736142,0,0,0,0,0,0,0,0
412.29831,0,0,0,0,0,0,0,0,,None,413.3055865,0,0,0,0,0,0,0,0,0,0,4288222,6138240,6229743,5037872,0,0,0,0
412.3513725,24,48,4,0,1,0,0,0,CHO,Lipid,413.358649,-0.082494657,0,0,0,0,0,0,0,0,0,3469040,5390733,7233280,6496061,0,0,0,0
412.82508,0,0,0,0,0,0,0,0,,None,413.8323565,0,0,0,0,4729247,0,0,0,0,0,0,0,0,0,0,0,0,0
413.0150367,19,10,11,0,0,0,0,0,CHO,ConHC,414.0223131,-0.004756861,3,3827892,0,0,0,3927152,0,0,0,0,0,0,0,0,0,4441269,0
413.03029,23,10,8,0,0,0,0,0,CHO,ConHC,414.0375665,0.002006871,3,0,0,0,0,5959798,0,0,0,0,0,0,0,0,0,0,0
413.03607,16,14,13,0,0,0,0,0,CHO,Tannin,414.0433465,0.227197999,3,2770105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413.0513988,20,14,10,0,0,0,0,0,CHO,ConHC,414.0586753,0.051661808,2,5816509,0,2793936,0,18151550,0,4952752,0,6520799,0,4248537,0,2753861,0,9324736,0
413.06424,28,14,2,0,0,1,0,0,CHOS,ConHC,414.0715165,-0.15959388,5,0,0,0,0,0,3514627,3011253,4070722,0,0,0,0,0,0,0,0
413.066615,24,14,7,0,0,0,0,0,CHO,ConHC,414.0738915,0.148131098,4,0,0,0,0,10528899,4377860,6924982,4802883,0,0,0,0,0,0,0,0
413.07259,17,18,12,0,0,0,0,0,CHO,Tannin,414.0798665,-0.097623389,4,7475394,0,3921365,0,0,0,0,0,3376102,0,0,0,0,0,5826759,0
413.0818133,28,14,4,0,0,0,0,0,CHO,ConHC,414.0890898,0.287710035,4,0,0,0,0,2576520,3288330,0,3336520,0,0,0,0,0,0,0,0
413.08319,27,15,1,1,1,1,0,0,CHONS,ConHC,414.0904665,0.78043265,3,0,0,0,0,0,0,0,0,2670570,0,0,0,0,0,0,0
413.0855,25,18,4,0,0,1,0,0,CHOS,ConHC,414.0927765,-0.475040115,6,0,0,0,0,0,2892556,0,0,0,0,0,0,0,0,0,0
413.087823,21,18,9,0,0,0,0,0,CHO,Lignin,414.0950995,-0.041754129,3,5130438,0,5214680,2911982,14207114,4498701,8665791,4904266,12586987,4275770,14245861,3641320,4758859,5075824,6789323,2574294
413.09115,18,22,9,0,0,1,0,0,CHOS,Lignin,414.0984265,0.064062596,4,9593030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413.1005767,29,18,1,0,0,1,0,0,CHOS,ConHC,414.1078531,-0.041640472,5,0,0,0,0,0,7918866,2971844,4580686,0,0,0,0,0,0,0,0
413.1030375,25,18,6,0,0,0,0,0,CHO,ConHC,414.110314,0.058785109,2,0,0,0,0,8763536,12940563,10711749,12718415,0,0,0,0,0,0,0,0
413.108936,18,22,11,0,0,0,0,0,CHO,Lignin,414.1162125,-0.002215755,4,6123723,8120563,12038621,10162931,2808978,4180245,4442824,3934545,4178931,5788223,21381100,3869677,8201551,13169524,3173586,6823897
413.11814,29,18,3,0,0,0,0,0,CHO,ConHC,414.1254165,0.429766474,2,0,0,0,0,0,6624537,3164875,4815189,0,0,0,0,0,0,0,0
413.119355,0,0,0,0,0,0,0,0,,None,414.1266315,0,1,0,0,0,0,0,0,0,0,4338678,0,3857390,0,0,0,0,0
413.12125,0,0,0,0,0,0,0,0,,None,414.1285265,0,2,0,0,0,0,0,0,0,2968917,0,0,0,0,0,0,0,0
413.1242123,22,22,8,0,0,0,0,0,CHO,Lignin,414.1314888,-0.051007665,3,3677390,0,3968480,2853622,12728471,17593626,17461966,17318230,42328056,9837122,33013744,8912880,3047761,6099832,4430038,2949084
413.1300772,15,26,13,0,0,0,0,0,CHO,Carb,414.1373537,-0.030830489,4,7999696,14067959,22483426,17507064,0,10048797,3242704,7313753,10747898,0,9998322,0,11009362,25453432,7653592,14352348
413.13172,0,0,0,0,0,0,0,0,,None,414.1389965,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2610041,0,0
413.1394125,26,22,5,0,0,0,0,0,CHO,Lignin,414.146689,0.084148494,2,0,0,0,0,3368093,15815969,9317076,13762908,0,0,0,0,0,0,0,0
413.1453273,19,26,10,0,0,0,0,0,CHO,Lignin,414.1526037,-0.016138996,3,3270867,3207418,4565477,3319547,0,6071587,3037911,5049694,0,3949127,8071159,0,0,4416380,0,2873311
413.15481,30,22,2,0,0,0,0,0,CHO,ConHC,414.1620865,-0.257185492,3,0,0,0,0,0,3365159,0,0,0,0,0,0,0,0,0,0
413.1605633,23,26,7,0,0,0,0,0,CHO,Lignin,414.1678398,0.032327683,2,0,0,0,0,4108453,14910761,10859229,11321699,5277700,0,5580795,0,0,0,0,0
413.1757967,27,26,4,0,0,0,0,0,CHO,Lignin,414.1830731,0.087375501,3,0,0,0,0,0,7781679,3820260,4653416,0,0,0,0,0,0,0,0
413.196945,24,30,6,0,0,0,0,0,CHO,Lignin,414.2042215,0.041594747,1,0,0,0,0,0,2886967,0,2687343,0,0,0,0,0,0,0,0
413.25448,22,38,7,0,0,0,0,0,CHO,Protein,414.2617565,-0.006982011,1,7545070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413.30601,27,42,3,0,0,0,0,0,CHO,Lipid,414.3132865,0.262476786,1,0,0,0,0,0,0,0,0,0,0,0,2673179,0,0,0,0
414.02293,26,9,3,1,0,1,0,0,CHONS,ConHC,415.0302065,0.258736637,4,0,0,0,0,0,0,0,0,2513197,0,0,0,0,0,0,0
414.03825,0,0,0,0,0,0,0,0,,None,415.0455265,0,5,0,0,0,0,5214688,0,0,0,0,0,0,0,0,0,0,0
414.05475,19,14,10,0,1,0,0,0,CHO,ConHC,415.0620265,0.060331513,3,0,0,0,0,3311078,0,0,0,0,0,0,0,0,0,2957807,0
414.059205,0,0,0,0,0,0,0,0,,None,415.0664815,0,3,0,0,0,0,3341800,0,0,0,6736185,0,3705109,0,0,0,3357168,0
414.0701,23,14,7,0,1,0,0,0,CHO,ConHC,415.0773765,-0.16581241,3,0,0,0,0,2568684,0,0,0,0,0,0,0,0,0,0,0
414.07451,0,0,0,0,0,0,0,0,,None,415.0817865,0,2,0,0,0,0,5743085,0,3404894,0,0,0,0,0,0,0,0,0
414.089685,14,25,9,1,0,2,0,0,CHONS,AminoSugar,415.0969615,0.268177632,1,0,0,0,0,0,2618005,0,3126946,0,0,0,0,0,0,0,0
414.0911467,20,18,9,0,1,0,0,0,CHO,Lignin,415.0984231,0.033440149,2,0,0,0,0,3378675,0,0,0,2937668,0,3069215,0,0,0,0,0
414.09572,28,17,1,1,0,1,0,0,CHONS,ConHC,415.1029965,0.212949848,4,0,0,0,0,3639797,0,0,0,10109254,3612457,10846496,2834645,0,0,3148283,0
414.1064175,24,18,6,0,1,0,0,0,CHO,ConHC,415.113694,-0.001972183,2,0,0,0,0,3020281,2947740,2532459,3030695,0,0,0,0,0,0,0,0
414.11088,0,0,0,0,0,0,0,0,,None,415.1181565,0,1,0,0,0,0,3855866,4785822,5291117,4655785,0,0,0,0,0,0,0,0
414.11224,17,22,11,0,1,0,0,0,CHO,Lignin,415.1195165,0.120255054,2,0,0,0,0,0,0,0,0,0,0,4395301,0,0,2973761,0,0
414.11678,25,21,3,1,0,1,0,0,CHONS,UnsatHC,415.1240565,0.380051981,3,0,0,0,0,0,0,0,0,0,3349294,12263719,2738906,0,3618882,0,0
414.12146,28,18,3,0,1,0,0,0,CHO,ConHC,415.1287365,0.512648249,3,0,0,0,0,0,2848418,0,0,0,0,0,0,0,0,0,0
414.12751,21,22,8,0,1,0,0,0,CHO,Lignin,415.1347865,0.086848708,2,0,0,0,0,3354112,5625508,4531316,4717231,11137361,0,8601898,2498268,0,0,0,0
414.1320186,0,0,0,0,0,0,0,0,,None,415.139295,0,4,0,0,0,0,3444226,3034790,3808374,0,20062546,4195122,13148459,3126493,0,0,0,0
414.1334467,14,26,13,0,1,0,0,0,CHO,Carb,415.1407231,-0.065938717,0,0,0,4074173,3107786,0,0,0,0,0,0,0,0,0,4066373,0,0
414.14275,25,22,5,0,1,0,0,0,CHO,Lignin,415.1500265,0.125707857,3,0,0,0,0,0,4174506,3413115,4033204,0,0,0,0,0,0,0,0
414.1471667,0,0,0,0,0,0,0,0,,None,415.1544431,0,1,0,0,0,0,0,3892908,3071101,3583669,0,0,0,0,0,0,0,0
414.15321,26,25,2,1,0,1,0,0,CHONS,UnsatHC,415.1604865,0.272846342,3,0,0,0,0,0,0,0,0,0,0,3835186,0,0,0,0,0
414.1639467,22,26,7,0,1,0,0,0,CHO,Lignin,415.1712231,-0.036386064,2,0,0,0,0,0,3955378,2839172,2725563,0,0,0,0,0,0,0,0
414.17913,26,26,4,0,1,0,0,0,CHO,Lignin,415.1864065,0.138959077,3,0,0,0,0,0,2762424,0,0,0,0,0,0,0,0,0,0
414.9523733,0,0,0,0,0,0,0,0,,None,415.9596498,0,3,3072659,0,12936049,3309686,0,0,0,0,0,0,0,0,0,0,0,0
415.00952,22,8,9,0,0,0,0,0,CHO,ConHC,416.0167965,0.085065844,2,0,0,0,0,3388222,0,0,0,0,0,0,0,0,0,0,0
415.0306783,19,12,11,0,0,0,0,0,CHO,ConHC,416.0379548,0.015450722,3,4530854,0,2854786,0,7963462,0,3234291,0,4539017,0,0,0,0,0,8813336,0
415.04597,23,12,8,0,0,0,0,0,CHO,ConHC,416.0532465,-0.0699547,4,0,0,0,0,11070283,0,3656185,0,0,0,0,0,0,0,0,0
415.0670906,20,16,10,0,0,0,0,0,CHO,Lignin,416.0743671,-0.048866937,4,9802415,0,6673290,0,11307859,0,4858370,0,12546710,0,7531090,0,3204778,0,12409635,0
415.07047,17,20,10,0,0,1,0,0,CHOS,Lignin,416.0777465,-0.069491532,4,3161776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415.07782,0,0,0,0,0,0,0,0,,None,416.0850965,0,2,0,0,0,0,0,2689049,0,0,0,0,0,0,0,0,0,0
415.0799467,28,16,2,0,0,1,0,0,CHOS,ConHC,416.0872231,-0.294855837,5,0,0,0,0,0,5421082,2980103,3078134,0,0,0,0,0,0,0,0
415.082305,24,16,7,0,0,0,0,0,CHO,ConHC,416.0895815,0.051434645,3,0,0,0,0,13323096,7206939,8779272,8621047,0,0,0,0,0,0,0,0
415.0882167,17,20,12,0,0,0,0,0,CHO,Tannin,416.0954931,-0.040919325,4,15807156,2547352,12743567,5239955,0,0,0,0,2793117,0,0,0,0,0,6011689,0
415.0957,0,0,0,0,0,0,0,0,,None,416.1029765,0,4,0,0,0,0,0,2781216,0,0,0,0,0,0,0,0,0,0
415.0975325,28,16,4,0,0,0,0,0,CHO,ConHC,416.104809,0.120246435,4,0,0,0,0,2628958,5132321,4055567,4327420,0,0,0,0,0,0,0,0
415.101065,25,20,4,0,0,1,0,0,CHOS,Lignin,416.1083415,-0.268311084,6,0,0,0,0,0,4644898,0,2670589,0,0,0,0,0,0,0,0
415.1034668,21,20,9,0,0,0,0,0,CHO,Lignin,416.1107432,-0.026437626,3,7191224,3361435,6722450,4891798,13425504,8161315,11105809,8252414,32555682,9997337,40936028,9740740,5940913,10323213,7469870,4121866
415.1093465,14,24,14,0,0,0,0,0,CHO,Carb,416.116623,-0.042104574,4,0,0,0,0,0,0,0,0,0,0,0,0,3578546,5496078,0,3667211
415.116435,0,0,0,0,0,0,0,0,,None,416.1237115,0,2,0,0,0,0,0,7660584,0,4213763,0,0,0,0,0,0,0,0
415.1186975,25,20,6,0,0,0,0,0,CHO,Lignin,416.125974,0.034623457,2,0,0,0,0,8784741,17258536,13346328,16098307,0,0,0,0,0,0,0,0
415.1245896,18,24,11,0,0,0,0,0,CHO,Lignin,416.131866,-0.010646392,4,2978494,6142624,9855895,7021722,0,6199339,3130906,5372933,0,5811231,18539108,3434953,5246645,10355985,0,6461710
415.1339,29,20,3,0,0,0,0,0,CHO,ConHC,416.1411765,0.163505617,3,0,0,0,0,0,6936623,3645982,5966857,0,0,0,0,0,0,0,0
415.134845,0,0,0,0,0,0,0,0,,None,416.1421215,0,3,0,0,0,0,0,0,0,0,14770861,0,9351783,0,0,0,0,0
415.1398373,22,24,8,0,0,0,0,0,CHO,Lignin,416.1471138,0.009459563,2,14308033,2790051,9266074,4445342,14183277,20912178,18728480,17040394,183067312,18484258,108225128,14414285,3734199,5995797,16087865,3120400
415.1550633,26,24,5,0,0,0,0,0,CHO,Lignin,416.1623398,0.08189277,2,0,0,0,0,0,15337527,9975335,10974224,0,0,0,0,0,0,0,0
415.161085,19,28,10,0,0,0,0,0,CHO,Lignin,416.1683615,-0.274761588,3,0,0,2830751,0,0,2513978,0,0,0,0,0,0,0,0,0,0
415.17623,23,28,7,0,0,0,0,0,CHO,Lignin,416.1835065,-0.007721065,2,0,0,0,0,0,8579135,5887536,6878231,3331772,0,0,0,0,0,0,0
415.1914333,27,28,4,0,0,0,0,0,CHO,Lignin,416.1987098,0.119142576,3,0,0,0,0,0,5101638,2721335,3545116,0,0,0,0,0,0,0,0
415.31667,0,0,0,0,0,0,0,0,,None,416.3239465,0,0,0,0,0,0,0,0,0,0,0,0,4606625,0,0,0,0,0
415.32178,27,44,3,0,0,0,0,0,CHO,Lipid,416.3290565,-0.026873407,1,0,0,0,0,0,0,0,0,37610224,60812364,65430180,64479736,0,0,0,0
416.01742,29,7,1,1,0,1,0,0,CHONS,ConHC,417.0246965,0.331095787,3,0,0,0,0,3551402,0,0,0,0,0,0,0,0,0,0,0
416.03852,26,11,3,1,0,1,0,0,CHONS,ConHC,417.0457965,0.40150919,4,0,0,0,0,0,0,0,0,4369384,0,0,0,0,0,0,0
416.04932,22,12,8,0,1,0,0,0,CHO,ConHC,417.0565965,-0.058186539,4,0,0,0,0,2642614,0,0,0,0,0,0,0,0,0,0,0
416.05373,0,0,0,0,0,0,0,0,,None,417.0610065,0,2,0,0,0,0,5764280,0,0,0,0,0,0,0,0,0,0,0
