Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,SAMPLE A,SAMPLE B,SAMPLE C,SAMPLE D
505.1867333,29,30,8,0,0,0,0,0,CHO,Lignin,506.1940098,0.114856331,-1,0,0,0,0
505.20194,33,30,5,0,0,0,0,0,CHO,Lignin,506.2092165,0.212573411,-1,0,0,0,0
505.20791,26,34,10,0,0,0,0,0,CHO,Lignin,506.2151865,0.021424723,-1,0,0,0,0
505.22296,30,34,7,0,0,0,0,0,CHO,Lignin,506.2302365,0.428617661,-1,0,0,0,0
505.31257,0,0,0,0,0,0,0,0,,None,506.3198465,0,-1,0,0,0,0
505.31701,29,46,7,0,0,0,0,0,CHO,Lipid,506.3242865,0.133045998,-1,2709891,0,0,0
506.04465,24,14,12,0,1,0,0,0,CHO,ConHC,507.0519265,-0.090157393,-1,0,0,0,0
506.04913,32,13,4,1,0,1,0,0,CHONS,ConHC,507.0564065,0.240868705,-1,0,0,0,0
506.08108,25,18,11,0,1,0,0,0,CHO,ConHC,507.0883565,-0.177894402,-1,0,0,0,0
506.085405,33,17,3,1,0,1,0,0,CHONS,ConHC,507.0926815,0.458772782,-1,0,0,0,0
506.10035,0,0,0,0,0,0,0,0,,None,507.1076265,0,-1,0,0,0,0
506.106615,30,21,5,1,0,1,0,0,CHONS,ConHC,507.1138915,0.299760907,-1,0,0,0,0
506.12188,34,21,2,1,0,1,0,0,CHONS,ConHC,507.1291565,0.282268566,-1,0,0,0,0
506.13695,17,33,12,1,0,2,0,0,CHONS,Carb,507.1442265,0.37552004,-1,0,0,0,0
506.13853,23,26,12,0,1,0,0,0,CHO,Lignin,507.1458065,-0.049944769,-1,0,0,0,0
506.14298,31,25,4,1,0,1,0,0,CHONS,Lignin,507.1502565,0.34017378,-1,0,0,0,0
506.15389,27,26,9,0,1,0,0,0,CHO,Lignin,507.1611665,-0.254742651,-1,0,0,0,0
506.1581433,0,0,0,0,0,0,0,0,,None,507.1654198,0,-1,0,0,0,0
506.16923,0,0,0,0,0,0,0,0,,None,507.1765065,0,-1,0,0,0,0
506.17305,0,0,0,0,0,0,0,0,,None,507.1803265,0,-1,0,0,0,0
506.17483,24,30,11,0,1,0,0,0,CHO,Lignin,507.1821065,0.11864973,-1,0,0,0,0
506.17937,32,29,3,1,0,1,0,0,CHONS,UnsatHC,507.1866465,0.331289322,-1,0,0,0,0
506.1901533,28,30,8,0,1,0,0,0,CHO,Lignin,507.1974298,-0.013845917,-1,0,0,0,0
507.02022,0,0,0,0,0,0,0,0,,None,508.0274965,0,-1,0,0,0,0
507.056865,25,16,12,0,0,0,0,0,CHO,ConHC,508.0641415,0.067928274,-1,0,0,0,0
507.07216,29,16,9,0,0,0,0,0,CHO,ConHC,508.0794365,-0.008570274,-1,0,0,0,0
507.077925,22,20,14,0,0,0,0,0,CHO,Lignin,508.0852015,0.204462794,-1,3384266,0,0,0
507.093298,26,20,11,0,0,0,0,0,CHO,ConHC,508.1005745,-0.025549627,-1,0,0,0,0
507.108345,30,20,8,0,0,0,0,0,CHO,ConHC,508.1156215,0.386037964,-1,0,0,0,0
507.1144714,23,24,13,0,0,0,0,0,CHO,Lignin,508.1217479,-0.112252136,-1,3904470,0,3589546,0
507.12381,34,20,5,0,0,0,0,0,CHO,ConHC,508.1310865,-0.02502185,-1,0,0,0,0
507.1297143,27,24,10,0,0,0,0,0,CHO,Lignin,508.1369908,-0.086120859,-1,0,0,0,0
507.13304,24,28,10,0,0,1,0,0,CHOS,Lignin,508.1403165,0.002642813,-1,0,0,0,0
507.13639,21,32,10,0,0,2,0,0,CHOS,Protein,508.1436665,0.043612312,-1,0,0,0,0
507.1419,0,0,0,0,0,0,0,0,,None,508.1491765,0,-1,0,0,0,0
507.14495,31,24,7,0,0,0,0,0,CHO,ConHC,508.1522265,-0.045934621,-1,0,0,0,0
507.14653,30,25,4,1,1,1,0,0,CHONS,Lignin,508.1538065,-0.044559304,-1,0,0,0,0
507.1507585,24,28,12,0,0,0,0,0,CHO,Lignin,508.158035,0.081378955,-1,3655650,2701403,4341173,2673156
507.16033,35,24,4,0,0,0,0,0,CHO,ConHC,508.1676065,-0.289684108,-1,0,0,0,0
507.1660063,28,28,9,0,0,0,0,0,CHO,Lignin,508.1732827,0.097960325,-1,0,0,0,0
507.17289,22,36,9,0,0,2,0,0,CHOS,Protein,508.1801665,-0.181692215,-1,0,0,0,0
507.1813267,32,28,6,0,0,0,0,0,CHO,Lignin,508.1886031,-0.028536938,-1,0,0,0,0
507.18712,25,32,11,0,0,0,0,0,CHO,Lignin,508.1943965,0.128697641,-1,0,0,0,0
507.19643,36,28,3,0,0,0,0,0,CHO,ConHC,508.2037065,0.272131467,-1,0,0,0,0
507.202395,29,32,8,0,0,0,0,0,CHO,Lignin,508.2096715,0.091570709,-1,0,0,0,0
507.2176433,33,32,5,0,0,0,0,0,CHO,Lignin,508.2249198,0.106916219,-1,0,0,0,0
508.06028,24,16,12,0,1,0,0,0,CHO,ConHC,509.0675565,-0.05038679,-1,0,0,0,0
508.06474,32,15,4,1,0,1,0,0,CHONS,ConHC,509.0720165,0.31861547,-1,0,0,0,0
508.08584,29,19,6,1,0,1,0,0,CHONS,ConHC,509.0931165,0.376298193,-1,0,0,0,0
508.09672,25,20,11,0,1,0,0,0,CHO,ConHC,509.1039965,-0.157421628,-1,0,0,0,0
508.1011,33,19,3,1,0,1,0,0,CHONS,ConHC,509.1083765,0.368692657,-1,0,0,0,0
508.11616,16,31,13,1,0,2,0,0,CHONS,Carb,509.1234365,0.481220668,-1,0,0,0,0
508.12228,30,23,5,1,0,1,0,0,CHONS,ConHC,509.1295565,0.269238189,-1,0,0,0,0
508.13315,26,24,10,0,1,0,0,0,CHO,Lignin,509.1404265,-0.244800204,-1,0,0,0,0
508.1374875,34,23,2,1,0,1,0,0,CHONS,ConHC,509.144764,0.364750525,-1,0,0,0,0
508.14842,30,24,7,0,1,0,0,0,CHO,ConHC,509.1556965,-0.272026771,-1,0,0,0,0
508.15242,0,0,0,0,0,0,0,0,,None,509.1596965,0,-1,0,0,0,0
508.15412,23,28,12,0,1,0,0,0,CHO,Lignin,509.1613965,0.068219862,-1,0,0,0,0
508.158635,31,27,4,1,0,1,0,0,CHONS,Lignin,509.1659115,0.329133228,-1,0,0,0,0
508.16741,0,0,0,0,0,0,0,0,,None,509.1746865,0,-1,0,0,0,0
508.16942,27,28,9,0,1,0,0,0,CHO,Lignin,509.1766965,-0.017933617,-1,0,0,0,0
508.17389,35,27,1,1,0,1,0,0,CHONS,ConHC,509.1811665,0.331349883,-1,0,0,0,0
508.18465,31,28,6,0,1,0,0,0,CHO,Lignin,509.1919265,0.033390789,-1,0,0,0,0
508.20585,28,32,8,0,1,0,0,0,CHO,Lignin,509.2131265,-0.105309697,-1,0,0,0,0
509.03617,24,14,13,0,0,0,0,0,CHO,ConHC,510.0434465,-0.011626813,-1,0,0,0,0
509.05133,28,14,10,0,0,0,0,0,CHO,ConHC,510.0586065,0.176849324,-1,0,0,0,0
509.06473,0,0,0,0,0,0,0,0,,None,510.0720065,0,-1,0,0,0,0
509.0725726,25,18,12,0,0,0,0,0,CHO,ConHC,510.079849,-0.045059376,-1,5125724,0,3635191,0
509.08792,29,18,9,0,0,0,0,0,CHO,ConHC,510.0951965,-0.22405657,-1,0,0,0,0
509.093625,22,22,14,0,0,0,0,0,CHO,Lignin,510.1009015,0.10576088,-1,5215843,0,0,0
509.09655,0,0,0,0,0,0,0,0,,None,510.1038265,0,-1,0,0,0,0
509.10276,0,0,0,0,0,0,0,0,,None,510.1100365,0,-1,0,0,0,0
509.10899,26,22,11,0,0,0,0,0,CHO,Lignin,510.1162665,-0.107656986,-1,0,0,0,0
509.11221,23,26,11,0,0,1,0,0,CHOS,Lignin,510.1194865,0.187996778,-1,2970217,0,0,0
509.1212,0,0,0,0,0,0,0,0,,None,510.1284765,0,-1,0,0,0,0
509.1242,30,22,8,0,0,0,0,0,CHO,ConHC,510.1314765,-0.017218855,-1,0,0,0,0
509.12562,29,23,5,1,1,1,0,0,CHONS,ConHC,510.1328965,0.297794792,-1,0,0,0,0
509.1300463,23,26,13,0,0,0,0,0,CHO,Lignin,510.1373227,0.035679974,-1,7050863,3076819,8525832,3998813
509.13956,34,22,5,0,0,0,0,0,CHO,ConHC,510.1468365,-0.220819129,-1,0,0,0,0
509.14117,0,0,0,0,0,0,0,0,,None,510.1484465,0,-1,0,0,0,0
509.1453211,27,26,10,0,0,0,0,0,CHO,Lignin,510.1525976,-0.00102399,-1,0,0,0,0
509.15109,20,30,15,0,0,0,0,0,CHO,Carb,510.1583665,0.203520371,-1,0,0,0,0
509.15169,0,0,0,0,0,0,0,0,,None,510.1589665,0,-1,0,0,0,0
509.15561,0,0,0,0,0,0,0,0,,None,510.1628865,0,-1,0,0,0,0
509.160565,31,26,7,0,0,0,0,0,CHO,Lignin,510.1678415,0.022977575,-1,0,0,0,0
509.1663856,24,30,12,0,0,0,0,0,CHO,Lignin,510.173662,0.126242825,-1,0,0,2715667,0
509.175895,35,26,4,0,0,0,0,0,CHO,ConHC,510.1831715,-0.121806997,-1,0,0,0,0
509.1793,32,30,4,0,0,1,0,0,CHOS,Lignin,510.1865765,-0.188804419,-1,0,0,0,0
509.1816913,28,30,9,0,0,0,0,0,CHO,Lignin,510.1889677,0.029097101,-1,0,0,0,0
509.19692,32,30,6,0,0,0,0,0,CHO,Lignin,510.2041965,0.082768272,-1,0,0,0,0
509.2027875,25,34,11,0,0,0,0,0,CHO,Lignin,510.210064,0.094015433,-1,0,0,0,0
509.2180367,29,34,8,0,0,0,0,0,CHO,Lignin,510.2253131,0.10766744,-1,0,0,0,0
510.03946,23,14,13,0,1,0,0,0,CHO,ConHC,511.0467365,0.115268557,-1,0,0,0,0
510.075915,24,18,12,0,1,0,0,0,CHO,ConHC,511.0831915,-0.020713027,-1,0,0,0,0
510.080155,0,0,0,0,0,0,0,0,,None,511.0874315,0,-1,0,0,0,0
510.10167,29,21,6,1,0,1,0,0,CHONS,ConHC,511.1089465,0.022764266,-1,0,0,0,0
510.11674,33,21,3,1,0,1,0,0,CHONS,ConHC,511.1240165,0.38692903,-1,0,0,0,0
510.1318733,16,33,13,1,0,2,0,0,CHONS,Carb,511.1391498,0.355542296,-1,0,0,0,0
510.1335633,22,26,13,0,1,0,0,0,CHO,Lignin,511.1408398,-0.281802005,-1,0,0,0,0
510.13787,30,25,5,1,0,1,0,0,CHONS,Lignin,511.1451465,0.385685595,-1,0,0,0,0
510.14687,0,0,0,0,0,0,0,0,,None,511.1541465,0,-1,0,0,0,0
510.148725,26,26,10,0,1,0,0,0,CHO,Lignin,511.1560015,-0.096983073,-1,0,0,0,0
510.15319,34,25,2,1,0,1,0,0,CHONS,ConHC,511.1604665,0.260730297,-1,0,0,0,0
510.16402,30,26,7,0,1,0,0,0,CHO,Lignin,511.1712965,-0.173013979,-1,0,0,0,0
510.16829,17,37,12,1,0,2,0,0,CHONS,Carb,511.1755665,0.294558719,-1,0,0,0,0
510.170275,0,0,0,0,0,0,0,0,,None,511.1775515,0,-1,0,0,0,0
510.1743,31,29,4,1,0,1,0,0,CHONS,Lignin,511.1815765,0.298617217,-1,0,0,0,0
510.17937,34,26,4,0,1,0,0,0,CHO,ConHC,511.1866465,-0.356633103,-1,0,0,0,0
510.18315,0,0,0,0,0,0,0,0,,None,511.1904265,0,-1,0,0,0,0
510.185094,27,30,9,0,1,0,0,0,CHO,Lignin,511.1923705,-0.064686372,-1,0,0,0,0
510.18959,35,29,1,1,0,1,0,0,CHONS,UnsatHC,511.1968665,0.232359249,-1,0,0,0,0
511.03041,0,0,0,0,0,0,0,0,,None,512.0376865,0,-1,0,0,0,0
511.05188,24,16,13,0,0,0,0,0,CHO,ConHC,512.0591565,-0.12862963,-1,0,0,0,0
511.0671,28,16,10,0,0,0,0,0,CHO,ConHC,512.0743765,-0.058062425,-1,0,0,0,0
511.07309,21,20,15,0,0,0,0,0,CHO,Tannin,512.0803665,-0.286074979,-1,4194540,0,0,0
511.0882,25,20,12,0,0,0,0,0,CHO,Lignin,512.0954765,-0.000702369,-1,0,0,0,0
511.097465,0,0,0,0,0,0,0,0,,None,512.1047415,0,-1,9910516,0,2910808,0
511.10089,33,20,4,0,0,1,0,0,CHOS,ConHC,512.1081665,0.123711208,-1,0,0,0,0
511.1034033,29,20,9,0,0,0,0,0,CHO,ConHC,512.1106798,0.10240108,-1,0,0,0,0
511.109382,22,24,14,0,0,0,0,0,CHO,Lignin,512.1166585,-0.103466816,-1,4563192,0,3344988,0
511.1101,0,0,0,0,0,0,0,0,,None,512.1173765,0,-1,0,0,0,0
511.11247,0,0,0,0,0,0,0,0,,None,512.1197465,0,-1,0,0,0,0
511.11608,37,20,1,0,0,1,0,0,CHOS,ConHC,512.1233565,0.252843809,-1,0,0,0,0
511.118525,33,20,6,0,0,0,0,0,CHO,ConHC,512.1258015,0.364964467,-1,0,0,0,0
511.1245767,26,24,11,0,0,0,0,0,CHO,Lignin,512.1318531,0.016558145,-1,0,0,0,0
511.13052,19,28,16,0,0,0,0,0,CHO,Tannin,512.1377965,-0.120308402,-1,0,0,0,0
511.13508,15,33,13,1,1,2,0,0,CHONS,Carb,512.1423565,0.644162147,-1,0,0,0,0
511.1398225,30,24,8,0,0,0,0,0,CHO,Lignin,512.147099,0.036669777,-1,0,0,0,0
511.1456387,23,28,13,0,0,0,0,0,CHO,Lignin,512.1529151,0.148109934,-1,3482884,0,4809319,3667651
511.1476267,0,0,0,0,0,0,0,0,,None,512.1549031,0,-1,0,0,0,0
511.15266,17,36,13,0,0,2,0,0,CHOS,Carb,512.1599365,-0.398008445,-1,0,0,0,0
511.1550533,34,24,5,0,0,0,0,0,CHO,ConHC,512.1623298,0.086067803,-1,0,0,0,0
511.15676,33,25,2,1,1,1,0,0,CHONS,ConHC,512.1640365,-0.159884674,-1,0,0,0,0
511.15757,0,0,0,0,0,0,0,0,,None,512.1648465,0,-1,0,0,0,0
511.1609655,27,28,10,0,0,0,0,0,CHO,Lignin,512.1682419,0.01014974,-1,0,0,3564139,0
511.16751,21,36,10,0,0,2,0,0,CHOS,Protein,512.1747865,0.394962277,-1,0,0,0,0
511.16981,0,0,0,0,0,0,0,0,,None,512.1770865,0,-1,0,0,0,0
511.1762225,31,28,7,0,0,0,0,0,CHO,Lignin,512.183499,0.008369305,-1,0,0,0,0
511.182028,24,32,12,0,0,0,0,0,CHO,Lignin,512.1893045,0.140622851,-1,2534672,0,0,0
511.19078,0,0,0,0,0,0,0,0,,None,512.1980565,0,-1,0,0,0,0
511.191495,35,28,4,0,0,0,0,0,CHO,UnsatHC,512.1987715,-0.023583969,-1,0,0,0,0
511.1973033,28,32,9,0,0,0,0,0,CHO,Lignin,512.2045798,0.10313435,-1,0,0,0,0
511.2125733,32,32,6,0,0,0,0,0,CHO,Lignin,512.2198498,0.076060283,-1,0,0,0,0
511.23358,29,36,8,0,0,0,0,0,CHO,Lignin,512.2408565,0.315604501,-1,0,0,0,0
511.27011,30,40,7,0,0,0,0,0,CHO,Lignin,512.2773865,0.03352055,-1,0,0,0,0
511.30663,31,44,6,0,0,0,0,0,CHO,Lignin,512.3139065,-0.229003895,-1,0,0,0,0
512.07503,35,15,2,1,0,1,0,0,CHONS,ConHC,513.0823065,0.083717601,-1,0,0,0,0
512.096,32,19,4,1,0,1,0,0,CHONS,ConHC,513.1032765,0.394319486,-1,0,0,0,0
512.1005,0,0,0,0,0,0,0,0,,None,513.1077765,0,-1,2587196,0,0,0
512.11118,36,19,1,1,0,1,0,0,CHONS,ConHC,513.1184565,0.542682331,-1,0,0,0,0
512.1173,29,23,6,1,0,1,0,0,CHONS,ConHC,513.1245765,0.06177685,-1,0,0,0,0
512.127865,25,24,11,0,1,0,0,0,CHO,Lignin,513.1351415,0.146129965,-1,0,0,0,0
512.13244,33,23,3,1,0,1,0,0,CHONS,ConHC,513.1397165,0.28809487,-1,0,0,0,0
512.14342,29,24,8,0,1,0,0,0,CHO,Lignin,513.1506965,-0.436288758,-1,0,0,0,0
512.1473567,0,0,0,0,0,0,0,0,,None,513.1546331,0,-1,0,0,0,0
512.14908,22,28,13,0,1,0,0,0,CHO,Lignin,513.1563565,-0.020740228,-1,0,0,0,0
512.15355,30,27,5,1,0,1,0,0,CHONS,Lignin,513.1608265,0.325834536,-1,0,0,0,0
512.16255,0,0,0,0,0,0,0,0,,None,513.1698265,0,-1,0,0,0,0
512.164375,26,28,10,0,1,0,0,0,CHO,Lignin,513.1716515,-0.096477036,-1,0,0,0,0
512.1687733,34,27,2,1,0,1,0,0,CHONS,ConHC,513.1760498,0.389741273,-1,0,0,0,0
512.1796833,30,28,7,0,1,0,0,0,CHO,Lignin,513.1869598,-0.198190759,-1,0,0,0,0
512.1838,0,0,0,0,0,0,0,0,,None,513.1910765,0,-1,0,0,0,0
512.1988,0,0,0,0,0,0,0,0,,None,513.2060765,0,-1,0,0,0,0
512.20102,0,0,0,0,0,0,0,0,,None,513.2082965,0,-1,0,0,0,0
512.27792,0,0,0,0,0,0,0,0,,None,513.2851965,0,-1,0,0,0,0
513.04632,27,14,11,0,0,0,0,0,CHO,ConHC,514.0535965,0.028840611,-1,0,0,0,0
513.05223,20,18,16,0,0,0,0,0,CHO,Tannin,514.0595065,-0.042671091,-1,8104818,0,0,0
513.0674925,24,18,13,0,0,0,0,0,CHO,ConHC,514.074769,-0.05505382,-1,2840439,0,0,0
513.08274,28,18,10,0,0,0,0,0,CHO,ConHC,514.0900165,-0.038258047,-1,0,0,0,0
513.08857,21,22,15,0,0,0,0,0,CHO,Tannin,514.0958465,0.045849077,-1,5802878,0,0,0
513.095455,36,18,2,0,0,1,0,0,CHOS,ConHC,514.1027315,0.037045358,-1,0,0,0,0
513.103852,25,22,12,0,0,0,0,0,CHO,Lignin,514.1111285,-0.004464949,-1,0,0,0,0
513.10738,22,26,12,0,0,1,0,0,CHOS,Lignin,514.1146565,-0.310197497,-1,2552196,0,5319861,0
513.1191125,29,22,9,0,0,0,0,0,CHO,ConHC,514.126389,-0.012957475,-1,0,0,0,0
513.12513,22,26,14,0,0,0,0,0,CHO,Lignin,514.1324065,-0.293548662,-1,0,0,0,0
513.1342967,33,22,6,0,0,0,0,0,CHO,ConHC,514.1415731,0.127018037,-1,0,0,0,0
513.140218,26,26,11,0,0,0,0,0,CHO,Lignin,514.1474944,0.033516158,-1,2976655,0,3344575,0
513.14358,23,30,11,0,0,1,0,0,CHOS,Lignin,514.1508565,0.050625648,-1,8489872,0,0,0
513.146076,19,30,16,0,0,0,0,0,CHO,Carb,514.1533525,0.063112921,-1,0,0,0,0
513.14703,20,34,11,0,0,2,0,0,CHOS,AminoSugar,514.1543065,-0.103378265,-1,0,0,0,0
513.15063,0,0,0,0,0,0,0,0,,None,514.1579065,0,-1,0,0,0,0
513.155464,30,26,8,0,0,0,0,0,CHO,Lignin,514.1627405,0.053182617,-1,0,0,0,0
513.1613857,23,30,13,0,0,0,0,0,CHO,Lignin,514.1686622,-0.041097148,-1,0,0,2728133,0
513.1706667,34,26,5,0,0,0,0,0,CHO,ConHC,514.1779431,0.157166511,-1,0,0,0,0
513.1765713,27,30,10,0,0,0,0,0,CHO,Lignin,514.1838477,0.096205122,-1,0,0,0,0
513.1917575,31,30,7,0,0,0,0,0,CHO,Lignin,514.199034,0.23211016,-1,0,0,0,0
513.19774,24,34,12,0,0,0,0,0,CHO,Lignin,514.2050165,0.019621979,-1,0,0,0,0
513.20719,35,30,4,0,0,0,0,0,CHO,UnsatHC,514.2144665,-0.110878794,-1,0,0,0,0
513.2129167,28,34,9,0,0,0,0,0,CHO,Lignin,514.2201931,0.17416032,-1,0,0,0,0
513.228145,32,34,6,0,0,0,0,0,CHO,Lignin,514.2354215,0.228216718,-1,0,0,0,0
513.24933,29,38,8,0,0,0,0,0,CHO,Lignin,514.2566065,0.120036805,-1,0,0,0,0
513.285825,30,42,7,0,0,0,0,0,CHO,Lignin,514.2931015,-0.092873071,-1,6130622,0,3814635,0
513.32222,31,46,6,0,0,0,0,0,CHO,Lignin,514.3294965,-0.1113249,-1,0,0,0,0
514.07551,31,17,5,1,0,1,0,0,CHONS,ConHC,515.0827865,-0.083705923,-1,0,0,0,0
514.0905,35,17,2,1,0,1,0,0,CHONS,ConHC,515.0977765,0.432962886,-1,0,0,0,0
514.10732,24,22,12,0,1,0,0,0,CHO,Lignin,515.1145965,-0.224139795,-1,0,0,0,0
514.11171,32,21,4,1,0,1,0,0,CHONS,ConHC,515.1189865,0.276423164,-1,0,0,0,0
514.12237,28,22,9,0,1,0,0,0,CHO,ConHC,515.1296465,0.176025629,-1,0,0,0,0
514.12684,36,21,1,1,0,1,0,0,CHONS,ConHC,515.1341165,0.521271086,-1,0,0,0,0
514.13289,29,25,6,1,0,1,0,0,CHONS,Lignin,515.1401665,0.178132916,-1,0,0,0,0
514.141695,0,0,0,0,0,0,0,0,,None,515.1489715,0,-1,0,0,0,0
514.1438167,25,26,11,0,1,0,0,0,CHO,Lignin,515.1510931,-0.43990598,-1,0,0,0,0
514.1479333,0,0,0,0,0,0,0,0,,None,515.1552098,0,-1,0,0,0,0
514.1589533,29,26,8,0,1,0,0,0,CHO,Lignin,515.1662298,-0.207993085,-1,0,0,0,0
514.1631333,0,0,0,0,0,0,0,0,,None,515.1704098,0,-1,0,0,0,0
514.16927,30,29,5,1,0,1,0,0,CHONS,Lignin,515.1765465,0.188808518,-1,0,0,0,0
514.17443,0,0,0,0,0,0,0,0,,None,515.1817065,0,-1,0,0,0,0
514.17801,0,0,0,0,0,0,0,0,,None,515.1852865,0,-1,0,0,0,0
514.180134,26,30,10,0,1,0,0,0,CHO,Lignin,515.1874105,-0.307548432,-1,0,0,0,0
514.1845633,34,29,2,1,0,1,0,0,CHONS,UnsatHC,515.1918398,0.116597512,-1,0,0,0,0
514.19547,0,0,0,0,0,0,0,0,,None,515.2027465,0,-1,0,0,0,0
514.19915,0,0,0,0,0,0,0,0,,None,515.2064265,0,-1,0,0,0,0
514.2056125,31,33,4,1,0,1,0,0,CHONS,Lignin,515.212889,0.272268072,-1,0,0,0,0
514.25722,0,0,0,0,0,0,0,0,,None,515.2644965,0,-1,0,0,0,0
514.28879,0,0,0,0,0,0,0,0,,None,515.2960665,0,-1,0,0,0,0
514.293645,0,0,0,0,0,0,0,0,,None,515.3009215,0,-1,0,0,0,0
514.32561,30,46,6,0,1,0,0,0,CHO,Lignin,515.3328865,-0.179340155,-1,0,0,0,0
515.02542,26,12,12,0,0,0,0,0,CHO,ConHC,516.0326965,0.347620454,-1,0,0,0,0
515.06194,27,16,11,0,0,0,0,0,CHO,ConHC,516.0692165,0.086984107,-1,0,0,0,0
515.083134,24,20,13,0,0,0,0,0,CHO,Lignin,516.0904105,-0.038244423,-1,4926981,0,0,0
515.0983033,28,20,10,0,0,0,0,0,CHO,ConHC,516.1055798,0.129940054,-1,0,0,0,0
515.1113,36,20,2,0,0,1,0,0,CHOS,ConHC,516.1185765,-0.340795096,-1,0,0,0,0
515.1135367,32,20,7,0,0,0,0,0,CHO,ConHC,516.1208131,0.174112632,-1,0,0,0,0
515.1194786,25,24,12,0,0,0,0,0,CHO,Lignin,516.126755,0.041069934,-1,3763729,0,3142418,0
515.12971,0,0,0,0,0,0,0,0,,None,516.1369865,0,-1,0,0,0,0
515.134715,29,24,9,0,0,0,0,0,CHO,Lignin,516.1419915,0.079246449,-1,0,0,0,0
515.140735,22,28,14,0,0,0,0,0,CHO,Lignin,516.1480115,-0.205093651,-1,0,0,2643737,2781071
515.1500067,33,24,6,0,0,0,0,0,CHO,ConHC,516.1572831,0.010402746,-1,0,0,0,0
515.15143,0,0,0,0,0,0,0,0,,None,516.1587065,0,-1,0,0,0,0
515.1558208,26,28,11,0,0,0,0,0,CHO,Lignin,516.1630972,0.124971719,-1,2654749,0,3512093,0
515.1617764,19,32,16,0,0,0,0,0,CHO,Carb,516.1690529,-0.034683882,-1,0,0,2919199,2791317
515.16237,0,0,0,0,0,0,0,0,,None,516.1696465,0,-1,0,0,0,0
515.16501,0,0,0,0,0,0,0,0,,None,516.1722865,0,-1,0,0,0,0
515.1711683,30,28,8,0,0,0,0,0,CHO,Lignin,516.1784448,-0.052161444,-1,0,0,0,0
515.17701,23,32,13,0,0,0,0,0,CHO,Lignin,516.1842865,0.0090038,-1,0,0,0,0
515.1863667,34,28,5,0,0,0,0,0,CHO,Lignin,516.1936431,0.059814284,-1,0,0,0,0
515.19227,27,32,10,0,0,0,0,0,CHO,Lignin,516.1995465,0.001513601,-1,0,0,0,0
515.20491,35,32,2,0,0,1,0,0,CHOS,UnsatHC,516.2121865,0.221797399,-1,0,0,0,0
515.20745,31,32,7,0,0,0,0,0,CHO,Lignin,516.2147265,0.148998113,-1,0,0,0,0
515.2090033,30,33,4,1,1,1,0,0,CHONS,Lignin,516.2162798,0.202009295,-1,0,0,0,0
515.21093,0,0,0,0,0,0,0,0,,None,516.2182065,0,-1,0,0,0,0
515.2133974,24,36,12,0,0,0,0,0,CHO,Protein,516.2206739,0.00526213,-1,7421487,4522603,17227566,16346021
515.26506,29,40,8,0,0,0,0,0,CHO,Lignin,516.2723365,-0.035264489,-1,2928192,0,0,0
515.29694,0,0,0,0,0,0,0,0,,None,516.3042165,0,-1,0,0,0,0
515.301465,30,44,7,0,0,0,0,0,CHO,Lignin,516.3087415,-0.0730179,-1,19197516,0,10907465,0
516.03312,0,0,0,0,0,0,0,0,,None,517.0403965,0,-1,0,0,0,0
516.06994,34,15,3,1,0,1,0,0,CHONS,ConHC,517.0772165,0.092009701,-1,0,0,0,0
516.09113,31,19,5,1,0,1,0,0,CHONS,ConHC,517.0984065,-0.025239451,-1,0,0,0,0
516.10168,27,20,10,0,1,0,0,0,CHO,ConHC,517.1089565,0.08747464,-1,0,0,0,0
516.10588,0,0,0,0,0,0,0,0,,None,517.1131565,0,-1,0,0,0,0
516.1213,18,31,12,1,0,2,0,0,CHONS,AminoSugar,517.1285765,0.368145619,-1,0,0,0,0
516.12296,24,24,12,0,1,0,0,0,CHO,Lignin,517.1302365,-0.203804521,-1,0,0,0,0
516.12733,32,23,4,1,0,1,0,0,CHONS,ConHC,517.1346065,0.333481878,-1,0,0,0,0
516.138165,28,24,9,0,1,0,0,0,CHO,Lignin,517.1454415,-0.104921702,-1,0,0,0,0
516.142448,0,0,0,0,0,0,0,0,,None,517.1497245,0,-1,0,0,0,0
516.14857,29,27,6,1,0,1,0,0,CHONS,Lignin,517.1558465,0.119553169,-1,0,0,0,0
516.15734,0,0,0,0,0,0,0,0,,None,517.1646165,0,-1,0,0,0,0
516.159452,0,0,0,0,0,0,0,0,,None,517.1667285,0,-1,0,0,0,0
516.1636767,33,27,3,1,0,1,0,0,CHONS,UnsatHC,517.1709531,0.408558625,-1,0,0,0,0
516.1745667,29,28,8,0,1,0,0,0,CHO,Lignin,517.1818431,-0.13616129,-1,0,0,0,0
516.178905,0,0,0,0,0,0,0,0,,None,517.1861815,0,-1,0,0,0,0
516.18984,33,28,5,0,1,0,0,0,CHO,Lignin,517.1971165,-0.169412739,-1,0,0,0,0
516.19379,0,0,0,0,0,0,0,0,,None,517.2010665,0,-1,0,0,0,0
516.19537,26,32,10,0,1,0,0,0,CHO,Lignin,517.2026465,0.494233975,-1,0,0,0,0
516.196,0,0,0,0,0,0,0,0,,None,517.2032765,0,-1,0,0,0,0
516.2109,30,32,7,0,1,0,0,0,CHO,Lignin,517.2181765,-0.035279464,-1,0,0,0,0
516.216745,23,36,12,0,1,0,0,0,CHO,Protein,517.2240215,0.019317973,-1,2763635,0,4741213,5041372
516.26829,28,40,8,0,1,0,0,0,CHO,Lignin,517.2755665,0.206141034,-1,0,0,0,0
